Period,MatchClock,Timestamp,EventType,TeamStrengthType,TeamStrength,HomeGoalieOnIce,AwayGoalieOnIce,EventPosition,EventStartCoordinate,EventEndCoordinate,EventPrimaryPlayerId,EventPrimaryPlayerName,EventPrimaryTeam,EventSecondaryPlayerId,EventSecondaryPlayerName,EventSecondaryTeam,FaceoffSpot,ShotResult,ShotSpeed,ShotScreeningPlayerIds,ShotXG,GoalAssist1Id,GoalAssist2Id,PassResult,PassSpeed,BluelineCrossingResult,BluelineCrossingDirection,BluelineCrossingAttackerIds,BluelineCrossingDefenderIds,DumpResult,DumpType,DumpAlongTheBoards,ClearType,ClearAlongTheBoards,PuckControlState,PuckControlStartZone,PuckControlEndZone,PuckControlContestingPlayerIds,StoppageOfPlayReason,PenaltyReason,ParticipatingPlayerIds,StartPlayerId1,StartPlayerId2,StartPlayerId3,StartPlayerId4,StartPlayerId5,StartPlayerId6,StartPlayerId7,StartPlayerId8,StartPlayerId9,StartPlayerId10,StartPlayerId11,StartPlayerId12,StartPlayerName1,StartPlayerName2,StartPlayerName3,StartPlayerName4,StartPlayerName5,StartPlayerName6,StartPlayerName7,StartPlayerName8,StartPlayerName9,StartPlayerName10,StartPlayerName11,StartPlayerName12,StartPlayerTeam1,StartPlayerTeam2,StartPlayerTeam3,StartPlayerTeam4,StartPlayerTeam5,StartPlayerTeam6,StartPlayerTeam7,StartPlayerTeam8,StartPlayerTeam9,StartPlayerTeam10,StartPlayerTeam11,StartPlayerTeam12,StartPlayerCoordinates1,StartPlayerCoordinates2,StartPlayerCoordinates3,StartPlayerCoordinates4,StartPlayerCoordinates5,StartPlayerCoordinates6,StartPlayerCoordinates7,StartPlayerCoordinates8,StartPlayerCoordinates9,StartPlayerCoordinates10,StartPlayerCoordinates11,StartPlayerCoordinates12,StartPlayerVelocity1,StartPlayerVelocity2,StartPlayerVelocity3,StartPlayerVelocity4,StartPlayerVelocity5,StartPlayerVelocity6,StartPlayerVelocity7,StartPlayerVelocity8,StartPlayerVelocity9,StartPlayerVelocity10,StartPlayerVelocity11,StartPlayerVelocity12,StartPlayerDirection1,StartPlayerDirection2,StartPlayerDirection3,StartPlayerDirection4,StartPlayerDirection5,StartPlayerDirection6,StartPlayerDirection7,StartPlayerDirection8,StartPlayerDirection9,StartPlayerDirection10,StartPlayerDirection11,StartPlayerDirection12
1,7,1708857111640,PuckControl,FullStrength,5v5,TRUE,TRUE,NeutralZone,"5.1,9.6","19.8,9",342921,#28 Leah Marino,Home,,,,,,,,,,,,,,,,,,,,,,HomeControl,NeutralZone,AwayTeamZone,,,,342921,342920,342921,318039,307660,308069,314754,320196,334363,322349,343040,343474,318063,#7 Katherine Sonntag,#28 Leah Marino,#82 Nora Daneel,#18 Stefanie Wetli,#4 Nadja Minder,#87 Fiona Stehrenberger,#24 Valérie Christmann,#10 Viktoria Maskalova,#3 Aiyana Vuillemin,#8 Megan Cornell,#94 Samantha Gius,#1 Jessica Streicher,Home,Home,Home,Home,Away,Away,Home,Away,Away,Away,Away,Home,"6.3,-4.5","4.7,9.8","-4.4,4.4","2.4,2.3","13.5,3.4","23.8,1","4.8,-7.8","6.4,5.8","5.3,-3.7","10.4,-2.9","5.6,0.2","-25,-1.1",,,,,,,,,,,,,,,,,,,,,,,,
1,8,1708857112040,BluelineCrossing,FullStrength,5v5,TRUE,TRUE,NeutralZone,"7.1,11.1",,342921,#28 Leah Marino,Home,,,,,,,,,,,,,PossessionMaintained,TowardsOpponent,"342920,342921,307660,320196","308069,334363,322349,343040,343474",,,,,,,,,,,,"342921,342920,307660,320196,308069,334363,322349,343040,343474",342920,342921,318039,307660,308069,314754,320196,334363,322349,343040,343474,318063,#7 Katherine Sonntag,#28 Leah Marino,#82 Nora Daneel,#18 Stefanie Wetli,#4 Nadja Minder,#87 Fiona Stehrenberger,#24 Valérie Christmann,#10 Viktoria Maskalova,#3 Aiyana Vuillemin,#8 Megan Cornell,#94 Samantha Gius,#1 Jessica Streicher,Home,Home,Home,Home,Away,Away,Home,Away,Away,Away,Away,Home,"8.1,-2.9","6.7,10.8","-3.5,6","4.1,4.2","14.4,4.7","24,1.6","5.8,-6.7","7.3,8","6.7,-2.6","11.6,-1.9","7.1,2","-25,-1.2",6.265,5.955,4.104,5.492,4.107,1.507,4.429,5.614,4.93,4.145,5.546,0.114,"0.802,0.597","0.887,0.461","0.618,0.786","0.779,0.627","0.59,0.808","0.317,0.948","0.673,0.74","0.486,0.874","0.856,0.517","0.779,0.627","0.767,0.642","0.629,-0.777"
1,10,1708857114200,Shot,FullStrength,5v5,TRUE,TRUE,AwayTeamZone,"19.8,9.2",,342921,#28 Leah Marino,Home,314754,#87 Fiona Stehrenberger,Away,,Saved,57.1,308069,0.019,,,,,,,,,,,,,,,,,,,,"342921,314754,308069",342920,342921,318039,307660,308069,314754,320196,334363,322349,343040,343474,318063,#7 Katherine Sonntag,#28 Leah Marino,#82 Nora Daneel,#18 Stefanie Wetli,#4 Nadja Minder,#87 Fiona Stehrenberger,#24 Valérie Christmann,#10 Viktoria Maskalova,#3 Aiyana Vuillemin,#8 Megan Cornell,#94 Samantha Gius,#1 Jessica Streicher,Home,Home,Home,Home,Away,Away,Home,Away,Away,Away,Away,Home,"20.4,4.2","19.4,9.3","5.7,9.4","10.5,-1.2","20.9,7.1","25.1,2.7","14.1,1.4","16.8,9","15.9,0.1","20.8,3.7","18.2,4.1","-24.8,-1",5.077,6.021,4.055,4.757,2.965,0.137,4.946,5.31,4.422,4.874,5.371,0.11,"0.974,0.226","0.712,-0.702","0.675,0.738","0.343,-0.939","0.734,-0.679","0.983,-0.185","0.958,0.288","0.884,-0.468","0.932,0.364","0.876,0.481","0.991,-0.134","0.766,0.643"
1,10,1708857114220,PuckControl,FullStrength,5v5,TRUE,TRUE,AwayTeamZone,"19.8,9","24.6,2.6",,,,,,,,,,,,,,,,,,,,,,,,,Loose,AwayTeamZone,AwayTeamZone,,,,,342920,342921,318039,307660,308069,314754,320196,334363,322349,343040,343474,318063,#7 Katherine Sonntag,#28 Leah Marino,#82 Nora Daneel,#18 Stefanie Wetli,#4 Nadja Minder,#87 Fiona Stehrenberger,#24 Valérie Christmann,#10 Viktoria Maskalova,#3 Aiyana Vuillemin,#8 Megan Cornell,#94 Samantha Gius,#1 Jessica Streicher,Home,Home,Home,Home,Away,Away,Home,Away,Away,Away,Away,Home,"20.5,4.2","19.5,9.2","5.8,9.5","10.6,-1.3","21,7.1","25.2,2.7","14.2,1.4","16.9,9","16,0.1","20.9,3.7","18.3,4","-24.8,-1",,,,,,,,,,,,,,,,,,,,,,,,
1,10,1708857114800,PuckControl,FullStrength,5v5,TRUE,TRUE,AwayTeamZone,"24.6,2.6","27.9,5.7",314754,#87 Fiona Stehrenberger,Away,,,,,,,,,,,,,,,,,,,,,,AwayControl,AwayTeamZone,AwayTeamZone,,,,314754,342920,342921,318039,307660,308069,314754,320196,334363,322349,343040,343474,318063,#7 Katherine Sonntag,#28 Leah Marino,#82 Nora Daneel,#18 Stefanie Wetli,#4 Nadja Minder,#87 Fiona Stehrenberger,#24 Valérie Christmann,#10 Viktoria Maskalova,#3 Aiyana Vuillemin,#8 Megan Cornell,#94 Samantha Gius,#1 Jessica Streicher,Home,Home,Home,Home,Away,Away,Home,Away,Away,Away,Away,Home,"22.8,4.8","21.6,6","7.4,11.3","11.6,-3.7","21.9,5.5","25.2,2.6","16.7,1.3","19.3,7.7","18.3,0.6","23.2,4.4","21,3.1","-24.8,-1",,,,,,,,,,,,,,,,,,,,,,,,
1,11,1708857115580,PuckControl,FullStrength,5v5,TRUE,TRUE,AwayTeamZone,"27.9,5.7","29,10.2",,,,,,,,,,,,,,,,,,,,,,,,,Loose,AwayTeamZone,AwayTeamZone,,,,,342920,342921,318039,307660,308069,314754,320196,334363,322349,343040,343474,318063,#7 Katherine Sonntag,#28 Leah Marino,#82 Nora Daneel,#18 Stefanie Wetli,#4 Nadja Minder,#87 Fiona Stehrenberger,#24 Valérie Christmann,#10 Viktoria Maskalova,#3 Aiyana Vuillemin,#8 Megan Cornell,#94 Samantha Gius,#1 Jessica Streicher,Home,Home,Home,Home,Away,Away,Home,Away,Away,Away,Away,Home,"25,6.2","24.1,3.2","10.1,12.5","12.9,-6.6","23,4","25.4,2.7","19.2,0.2","22.5,7.2","20.9,-0.9","25.5,5.2","24.6,2.2","-24.8,-1",,,,,,,,,,,,,,,,,,,,,,,,
1,12,1708857116760,Pass,FullStrength,5v5,TRUE,TRUE,AwayTeamZone,"29,10.2","11.9,14.6",342920,#7 Katherine Sonntag,Home,318039,#82 Nora Daneel,Home,,,,,,,,Successful,10.8,,,,,,,,,,,,,,,,"342920,318039",342920,342921,318039,307660,308069,314754,320196,334363,322349,343040,343474,318063,#7 Katherine Sonntag,#28 Leah Marino,#82 Nora Daneel,#18 Stefanie Wetli,#4 Nadja Minder,#87 Fiona Stehrenberger,#24 Valérie Christmann,#10 Viktoria Maskalova,#3 Aiyana Vuillemin,#8 Megan Cornell,#94 Samantha Gius,#1 Jessica Streicher,Home,Home,Home,Home,Away,Away,Home,Away,Away,Away,Away,Home,"27.6,9.2","27.7,3.5","13.4,13.1","11.8,-9.1","23.6,3.5","25.6,2","18.8,0.9","26.4,10.5","20,-3.7","26.8,7.3","28.9,3.9","-24.9,-1.1",3.137,3.265,2.006,2.868,0.224,0.668,3.278,4.166,2.594,1.9,3.511,0.299,"0.438,0.899","0.886,0.464","0.625,0.78","-0.913,-0.408","0.441,-0.897","-0.226,-0.974","-0.478,0.879","0.309,0.951","-0.999,-0.046","0.237,0.972","0.762,0.648","-0.53,-0.848"
1,12,1708857116760,PuckControl,FullStrength,5v5,TRUE,TRUE,AwayTeamZone,"29,10.2","28.9,10.3",342920,#7 Katherine Sonntag,Home,,,,,,,,,,,,,,,,,,,,,,HomeControl,AwayTeamZone,AwayTeamZone,,,,342920,342920,342921,318039,307660,308069,314754,320196,334363,322349,343040,343474,318063,#7 Katherine Sonntag,#28 Leah Marino,#82 Nora Daneel,#18 Stefanie Wetli,#4 Nadja Minder,#87 Fiona Stehrenberger,#24 Valérie Christmann,#10 Viktoria Maskalova,#3 Aiyana Vuillemin,#8 Megan Cornell,#94 Samantha Gius,#1 Jessica Streicher,Home,Home,Home,Home,Away,Away,Home,Away,Away,Away,Away,Home,"27.6,9.2","27.7,3.5","13.4,13.1","11.8,-9.1","23.6,3.5","25.6,2","18.8,0.9","26.4,10.5","20,-3.7","26.8,7.3","28.9,3.9","-24.9,-1.1",,,,,,,,,,,,,,,,,,,,,,,,
1,12,1708857116780,PuckControl,FullStrength,5v5,TRUE,TRUE,AwayTeamZone,"28.9,10.3","11.9,14.6",,,,,,,,,,,,,,,,,,,,,,,,,HomeControl,AwayTeamZone,AwayTeamZone,,,,,342920,342921,318039,307660,308069,314754,320196,334363,322349,343040,343474,318063,#7 Katherine Sonntag,#28 Leah Marino,#82 Nora Daneel,#18 Stefanie Wetli,#4 Nadja Minder,#87 Fiona Stehrenberger,#24 Valérie Christmann,#10 Viktoria Maskalova,#3 Aiyana Vuillemin,#8 Megan Cornell,#94 Samantha Gius,#1 Jessica Streicher,Home,Home,Home,Home,Away,Away,Home,Away,Away,Away,Away,Home,"27.6,9.3","27.8,3.6","13.4,13.1","11.7,-9.1","23.6,3.5","25.6,2","18.8,1","26.5,10.6","19.9,-3.7","26.8,7.3","29,3.9","-24.9,-1.1",,,,,,,,,,,,,,,,,,,,,,,,
1,14,1708857118400,PuckControl,FullStrength,5v5,TRUE,TRUE,AwayTeamZone,"11.9,14.6","10.8,13.6",318039,#82 Nora Daneel,Home,,,,,,,,,,,,,,,,,,,,,,HomeControl,AwayTeamZone,AwayTeamZone,,,,318039,342920,342921,318039,307660,308069,314754,320196,334363,322349,343040,343474,318063,#7 Katherine Sonntag,#28 Leah Marino,#82 Nora Daneel,#18 Stefanie Wetli,#4 Nadja Minder,#87 Fiona Stehrenberger,#24 Valérie Christmann,#10 Viktoria Maskalova,#3 Aiyana Vuillemin,#8 Megan Cornell,#94 Samantha Gius,#1 Jessica Streicher,Home,Home,Home,Home,Away,Away,Home,Away,Away,Away,Away,Home,"25.7,12.7","26.5,4.9","11.6,14.7","8.4,-4.9","24,3.9","24.9,2.2","15.2,5.1","22.2,12.5","16.2,-0.7","24.7,7.5","26.1,7.1","-24.9,-1.2",,,,,,,,,,,,,,,,,,,,,,,,
1,15,1708857119440,Pass,FullStrength,5v5,TRUE,TRUE,AwayTeamZone,"10.8,13.6","19,13.7",318039,#82 Nora Daneel,Home,342920,#7 Katherine Sonntag,Home,,,,,,,,Successful,9.5,,,,,,,,,,,,,,,,"318039,342920",342920,342921,318039,307660,308069,314754,320196,334363,322349,343040,343474,318063,#7 Katherine Sonntag,#28 Leah Marino,#82 Nora Daneel,#18 Stefanie Wetli,#4 Nadja Minder,#87 Fiona Stehrenberger,#24 Valérie Christmann,#10 Viktoria Maskalova,#3 Aiyana Vuillemin,#8 Megan Cornell,#94 Samantha Gius,#1 Jessica Streicher,Home,Home,Home,Home,Away,Away,Home,Away,Away,Away,Away,Home,"22.5,13.3","23.4,3","10.5,14.9","9.4,-3","23.6,2.7","24.6,1.9","14.3,1.6","17.4,11.7","15.8,1.9","22.3,5.5","23.1,4.9","-24.9,-1.2",3.543,2.976,0.501,2.008,2.706,0.144,3.573,4.422,0.805,3.142,3.597,0.073,"-1,-0.003","-0.919,-0.394","-0.989,0.147","0.999,0.032","-0.319,-0.948","0.46,0.888","0.161,-0.987","-0.984,0.176","-0.202,0.979","-0.824,-0.566","-0.868,-0.497","-0.906,-0.424"
1,15,1708857119460,PuckControl,FullStrength,5v5,TRUE,TRUE,AwayTeamZone,"10.8,13.6","19,13.7",,,,,,,,,,,,,,,,,,,,,,,,,HomeControl,AwayTeamZone,AwayTeamZone,,,,,342920,342921,318039,307660,308069,314754,320196,334363,322349,343040,343474,318063,#7 Katherine Sonntag,#28 Leah Marino,#82 Nora Daneel,#18 Stefanie Wetli,#4 Nadja Minder,#87 Fiona Stehrenberger,#24 Valérie Christmann,#10 Viktoria Maskalova,#3 Aiyana Vuillemin,#8 Megan Cornell,#94 Samantha Gius,#1 Jessica Streicher,Home,Home,Home,Home,Away,Away,Home,Away,Away,Away,Away,Home,"22.4,13.3","23.3,3","10.5,14.9","9.5,-3","23.6,2.7","24.6,1.9","14.3,1.5","17.3,11.7","15.8,1.9","22.2,5.4","23,4.9","-24.9,-1.2",,,,,,,,,,,,,,,,,,,,,,,,
