Period,MatchClock,Timestamp,EventType,TeamStrengthType,TeamStrength,HomeGoalieOnIce,AwayGoalieOnIce,EventPosition,EventStartCoordinate,EventEndCoordinate,EventPrimaryPlayerId,EventPrimaryPlayerName,EventPrimaryTeam,EventSecondaryPlayerId,EventSecondaryPlayerName,EventSecondaryTeam,FaceoffSpot,ShotResult,ShotSpeed,ShotScreeningPlayerIds,ShotXG,GoalAssist1Id,GoalAssist2Id,PassResult,PassSpeed,BluelineCrossingResult,BluelineCrossingDirection,BluelineCrossingAttackerIds,BluelineCrossingDefenderIds,DumpResult,DumpType,DumpAlongTheBoards,ClearType,ClearAlongTheBoards,PuckControlState,PuckControlStartZone,PuckControlEndZone,PuckControlContestingPlayerIds,StoppageOfPlayReason,PenaltyReason,ParticipatingPlayerIds,StartPlayerId1,StartPlayerId2,StartPlayerId3,StartPlayerId4,StartPlayerId5,StartPlayerId6,StartPlayerId7,StartPlayerId8,StartPlayerId9,StartPlayerId10,StartPlayerId11,StartPlayerId12,StartPlayerName1,StartPlayerName2,StartPlayerName3,StartPlayerName4,StartPlayerName5,StartPlayerName6,StartPlayerName7,StartPlayerName8,StartPlayerName9,StartPlayerName10,StartPlayerName11,StartPlayerName12,StartPlayerTeam1,StartPlayerTeam2,StartPlayerTeam3,StartPlayerTeam4,StartPlayerTeam5,StartPlayerTeam6,StartPlayerTeam7,StartPlayerTeam8,StartPlayerTeam9,StartPlayerTeam10,StartPlayerTeam11,StartPlayerTeam12,StartPlayerCoordinates1,StartPlayerCoordinates2,StartPlayerCoordinates3,StartPlayerCoordinates4,StartPlayerCoordinates5,StartPlayerCoordinates6,StartPlayerCoordinates7,StartPlayerCoordinates8,StartPlayerCoordinates9,StartPlayerCoordinates10,StartPlayerCoordinates11,StartPlayerCoordinates12,StartPlayerVelocity1,StartPlayerVelocity2,StartPlayerVelocity3,StartPlayerVelocity4,StartPlayerVelocity5,StartPlayerVelocity6,StartPlayerVelocity7,StartPlayerVelocity8,StartPlayerVelocity9,StartPlayerVelocity10,StartPlayerVelocity11,StartPlayerVelocity12,StartPlayerDirection1,StartPlayerDirection2,StartPlayerDirection3,StartPlayerDirection4,StartPlayerDirection5,StartPlayerDirection6,StartPlayerDirection7,StartPlayerDirection8,StartPlayerDirection9,StartPlayerDirection10,StartPlayerDirection11,StartPlayerDirection12
1,6,1703790928080,PuckControl,FullStrength,5v5,TRUE,TRUE,HomeTeamZone,"-16.8,5.9","-9.4,10.4",888052819,#24 Ty Smith,Home,,,,,,,,,,,,,,,,,,,,,,HomeControl,AwayTeamZone,AwayTeamZone,,,,888052819,304441,337830,340162,337835,308599,340161,888052816,888052818,343628,340122,888052819,325032,#91 Gilles Senn,#44 Matej Stransky,#6 Klas Dahlbeck,#40 Dennis Rasmussen,#46 Dominik Egli,#67 Leon Bristedt,#1 Thomas Milic,#3 Dillon Heatherington,#19 Corban Knight,#96 Daniel Audette,#24 Ty Smith,#4 Jonathan Hazen,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"26,0.5","-1.9,11.6","6.3,-10.2","3,4.1","7,11.9","-6.8,11.2","-25.7,0.4","-9.8,13.2","0.1,7.6","5.1,15.2","-17.1,4","4.1,-12",,,,,,,,,,,,,,,,,,,,,,,,
1,7,1703790929880,Dump,FullStrength,5v5,TRUE,TRUE,HomeTeamZone,"-9.5,10.2","8.4,14.5",888052819,#24 Ty Smith,Home,343628,#19 Corban Knight,Home,,,,,,,,,,,,,,Takeaway,DumpIn,FALSE,,,,,,,,,"888052819,343628",304441,337830,340162,337835,308599,340161,888052816,888052818,343628,340122,888052819,325032,#91 Gilles Senn,#44 Matej Stransky,#6 Klas Dahlbeck,#40 Dennis Rasmussen,#46 Dominik Egli,#67 Leon Bristedt,#1 Thomas Milic,#3 Dillon Heatherington,#19 Corban Knight,#96 Daniel Audette,#24 Ty Smith,#4 Jonathan Hazen,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"25.5,0.6","0.6,10.1","8,-10.9","4.1,-3.7","6.6,9.2","-7.7,7.9","-25.8,-0.2","-10.2,13.8","3.1,14.3","3.4,9.8","-9.2,9.4","5.2,-13.2",0.439,2.522,2.547,3.46,3.193,3.303,0.987,1.275,3.343,4.696,6.051,1.408,"-0.939,-0.343","0.286,0.958","0.681,0.732","0.17,-0.985","0.378,-0.926","-0.164,0.986","-0.989,-0.149","-0.939,-0.344","0.987,0.16","-0.065,-0.998","0.543,0.84","0.577,-0.817"
1,7,1703790929900,PuckControl,FullStrength,5v5,TRUE,TRUE,HomeTeamZone,"-9.4,10.4","8.6,14.5",,,,,,,,,,,,,,,,,,,,,,,,,Loose,AwayTeamZone,HomeTeamZone,,,,,304441,337830,340162,337835,308599,340161,888052816,888052818,343628,340122,888052819,325032,#91 Gilles Senn,#44 Matej Stransky,#6 Klas Dahlbeck,#40 Dennis Rasmussen,#46 Dominik Egli,#67 Leon Bristedt,#1 Thomas Milic,#3 Dillon Heatherington,#19 Corban Knight,#96 Daniel Audette,#24 Ty Smith,#4 Jonathan Hazen,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"25.5,0.6","0.6,10.1","8,-10.8","4.1,-3.8","6.6,9.1","-7.7,8","-25.8,-0.2","-10.2,13.8","3.1,14.4","3.3,9.7","-9.2,9.5","5.2,-13.2",,,,,,,,,,,,,,,,,,,,,,,,
1,8,1703790930100,BluelineCrossing,FullStrength,5v5,TRUE,TRUE,NeutralZone,"-7.1,12.4",,888052819,#24 Ty Smith,Home,,,,,,,,,,,,,PossessionLost,TowardsOpponent,,,,,,,,,,,,,,888052819,304441,337830,340162,337835,308599,340161,888052816,888052818,343628,340122,888052819,325032,#91 Gilles Senn,#44 Matej Stransky,#6 Klas Dahlbeck,#40 Dennis Rasmussen,#46 Dominik Egli,#67 Leon Bristedt,#1 Thomas Milic,#3 Dillon Heatherington,#19 Corban Knight,#96 Daniel Audette,#24 Ty Smith,#4 Jonathan Hazen,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"25.4,0.6","0.8,10.7","8.4,-10.3","4.4,-4.5","6.9,8.5","-7.6,8.7","-25.9,-0.2","-10.5,13.7","3.7,14.5","3.3,8.8","-8.5,10.6","5.4,-13.4",0.605,3.051,3.468,3.962,3.522,4.064,0.678,1.636,3.188,4.218,6.24,0.919,"-0.473,0.881","0.329,0.944","0.538,0.843","0.542,-0.84","0.435,-0.901","0.32,0.947","-0.711,-0.703","-0.931,-0.365","0.936,0.353","-0.033,-0.999","0.514,0.858","0.787,-0.617"
1,8,1703790930880,BluelineCrossing,FullStrength,5v5,TRUE,TRUE,AwayTeamZone,"7.2,14.5",,343628,#19 Corban Knight,Home,,,,,,,,,,,,,PossessionLost,TowardsOpponent,"343628,340122,325032","340162,337835,308599",,,,,,,,,,,,"343628,340122,325032,340162,337835,308599",304441,337830,340162,337835,308599,340161,888052816,888052818,343628,340122,888052819,325032,#91 Gilles Senn,#44 Matej Stransky,#6 Klas Dahlbeck,#40 Dennis Rasmussen,#46 Dominik Egli,#67 Leon Bristedt,#1 Thomas Milic,#3 Dillon Heatherington,#19 Corban Knight,#96 Daniel Audette,#24 Ty Smith,#4 Jonathan Hazen,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"25.2,0.9","2.4,12.9","9.7,-6.9","7.1,-6.2","9,6.5","-5,11","-26.2,-0.4","-11.3,12.6","6.1,15.2","5.2,5.8","-5.5,13.8","6.3,-12.9",0.336,3.743,5.32,3.759,4.346,5.065,0.234,1.946,3.427,6.199,5.221,3.035,"-0.657,0.754","0.817,0.576","0.366,0.931","1,0.025","0.88,-0.475","0.976,0.216","-0.235,0.972","-0.029,-1","1,-0.006","0.821,-0.571","0.893,0.45","0.752,0.66"
1,9,1703790931020,PuckControl,FullStrength,5v5,TRUE,TRUE,AwayTeamZone,"8.6,14.5","9.1,14.5",343628,#19 Corban Knight,Home,,,,,,,,,,,,,,,,,,,,,,HomeControl,HomeTeamZone,HomeTeamZone,,,,343628,304441,337830,340162,337835,308599,340161,888052816,888052818,343628,340122,888052819,325032,#91 Gilles Senn,#44 Matej Stransky,#6 Klas Dahlbeck,#40 Dennis Rasmussen,#46 Dominik Egli,#67 Leon Bristedt,#1 Thomas Milic,#3 Dillon Heatherington,#19 Corban Knight,#96 Daniel Audette,#24 Ty Smith,#4 Jonathan Hazen,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"25.2,0.9","2.8,13.2","10,-6.2","7.6,-6.1","9.5,6.2","-4.2,11.1","-26.3,-0.4","-11.3,12.3","6.5,15.1","6,5.3","-4.8,14.1","6.6,-12.6",,,,,,,,,,,,,,,,,,,,,,,,
1,9,1703790931080,PuckControl,FullStrength,5v5,TRUE,TRUE,AwayTeamZone,"9.1,14.5","25.5,13.8",,,,,,,,,,,,,,,,,,,,,,,,,Loose,HomeTeamZone,HomeTeamZone,,,,,304441,337830,340162,337835,308599,340161,888052816,888052818,343628,340122,888052819,325032,#91 Gilles Senn,#44 Matej Stransky,#6 Klas Dahlbeck,#40 Dennis Rasmussen,#46 Dominik Egli,#67 Leon Bristedt,#1 Thomas Milic,#3 Dillon Heatherington,#19 Corban Knight,#96 Daniel Audette,#24 Ty Smith,#4 Jonathan Hazen,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"25.1,0.9","3,13.3","10.1,-5.9","7.8,-6","9.8,6.1","-3.9,11.1","-26.3,-0.3","-11.2,12.2","6.7,15.1","6.3,5.1","-4.5,14.2","6.8,-12.5",,,,,,,,,,,,,,,,,,,,,,,,
1,11,1703790933520,PuckControl,FullStrength,5v5,TRUE,TRUE,AwayTeamZone,"25.5,13.8","25.7,14.4",308599,#46 Dominik Egli,Away,,,,,,,,,,,,,,,,,,,,,,AwayControl,HomeTeamZone,HomeTeamZone,,,,308599,304441,340162,337835,308599,340161,888052816,888052818,343628,340122,888052819,325032,337830,#91 Gilles Senn,#6 Klas Dahlbeck,#40 Dennis Rasmussen,#46 Dominik Egli,#67 Leon Bristedt,#1 Thomas Milic,#3 Dillon Heatherington,#19 Corban Knight,#96 Daniel Audette,#24 Ty Smith,#4 Jonathan Hazen,#44 Matej Stransky,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,Away,"26.2,0.8","20.7,4.4","16.6,2.9","23.7,12.6","7.2,1.5","-27.3,-0.5","1,12.6","14.8,14.5","21.8,9.6","5.8,4.9","17.8,-6.3","11.8,15",,,,,,,,,,,,,,,,,,,,,,,,
1,13,1703790935080,Pass,FullStrength,5v5,TRUE,TRUE,AwayTeamZone,"25.7,14.4","22.8,11.1",308599,#46 Dominik Egli,Away,337835,#40 Dennis Rasmussen,Away,,,,,,,,Successful,6.9,,,,,,,,,,,,,,,,"308599,337835",304441,340162,337835,308599,340161,888052816,888052818,343628,340122,888052819,325032,337830,#91 Gilles Senn,#6 Klas Dahlbeck,#40 Dennis Rasmussen,#46 Dominik Egli,#67 Leon Bristedt,#1 Thomas Milic,#3 Dillon Heatherington,#19 Corban Knight,#96 Daniel Audette,#24 Ty Smith,#4 Jonathan Hazen,#44 Matej Stransky,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,Away,"26.4,0.9","27.8,5.8","21.8,8.5","25.8,13.6","13.9,-2.7","-26.7,0.1","9.8,13.4","17.5,13.9","26.5,13.5","10.2,-2.2","23.9,1.1","16.3,13.7",0.288,1.08,3.554,0.167,5.294,0.797,2.807,0.762,1.498,3.573,6.099,1.267,"-0.876,-0.483","0.909,-0.416","0.384,0.923","0.871,-0.491","0.969,0.246","-0.971,0.239","0.995,-0.095","0.908,-0.419","-0.618,0.786","0.99,0.14","0.175,0.985","0.964,0.265"
1,13,1703790935100,PuckControl,FullStrength,5v5,TRUE,TRUE,AwayTeamZone,"25.7,14.4","22.8,11.1",,,,,,,,,,,,,,,,,,,,,,,,,AwayControl,HomeTeamZone,HomeTeamZone,,,,,304441,340162,337835,308599,340161,888052816,888052818,343628,340122,888052819,325032,337830,#91 Gilles Senn,#6 Klas Dahlbeck,#40 Dennis Rasmussen,#46 Dominik Egli,#67 Leon Bristedt,#1 Thomas Milic,#3 Dillon Heatherington,#19 Corban Knight,#96 Daniel Audette,#24 Ty Smith,#4 Jonathan Hazen,#44 Matej Stransky,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,Away,"26.4,0.9","27.8,5.8","21.8,8.6","25.8,13.6","14,-2.6","-26.7,0.1","9.9,13.4","17.5,13.9","26.5,13.5","10.3,-2.2","23.9,1.2","16.3,13.7",,,,,,,,,,,,,,,,,,,,,,,,
1,13,1703790935720,PuckControl,FullStrength,5v5,TRUE,TRUE,AwayTeamZone,"22.8,11.1","22.4,13.2",337835,#40 Dennis Rasmussen,Away,,,,,,,,,,,,,,,,,,,,,,AwayControl,HomeTeamZone,HomeTeamZone,,,,337835,304441,340162,337835,308599,340161,888052816,888052818,343628,340122,888052819,325032,337830,#91 Gilles Senn,#6 Klas Dahlbeck,#40 Dennis Rasmussen,#46 Dominik Egli,#67 Leon Bristedt,#1 Thomas Milic,#3 Dillon Heatherington,#19 Corban Knight,#96 Daniel Audette,#24 Ty Smith,#4 Jonathan Hazen,#44 Matej Stransky,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,Away,"26.1,0.8","27.4,5.3","22.1,10.2","25.7,13","16.7,-1.5","-27.3,0","10.3,13.5","18.3,13","25.8,14","11.9,-0.8","23.8,4.9","16.3,14.2",,,,,,,,,,,,,,,,,,,,,,,,
1,14,1703790936500,Pass,FullStrength,5v5,TRUE,TRUE,AwayTeamZone,"22.4,13.2","10.5,14.3",337835,#40 Dennis Rasmussen,Away,337830,#44 Matej Stransky,Away,,,,,,,,Successful,10.3,,,,,,,,,,,,,,,,"337835,337830",304441,340162,337835,308599,340161,888052816,888052818,343628,340122,888052819,325032,337830,#91 Gilles Senn,#6 Klas Dahlbeck,#40 Dennis Rasmussen,#46 Dominik Egli,#67 Leon Bristedt,#1 Thomas Milic,#3 Dillon Heatherington,#19 Corban Knight,#96 Daniel Audette,#24 Ty Smith,#4 Jonathan Hazen,#44 Matej Stransky,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,Away,"26.2,1.3","25.4,4.8","22,12.2","24.7,10.9","17.7,0.4","-27.2,-0.2","9.8,13.5","19.9,13","24.6,13.6","11.1,2.3","21.5,8.3","14.8,14.5",0.582,2.635,2.921,3.642,3.519,1.287,0.59,2.18,1.953,4.602,5.982,2.519,"0.297,0.955","-0.978,-0.21","-0.103,0.995","-0.425,-0.905","-0.256,0.967","0.996,0.085","-0.692,-0.722","0.606,0.796","-0.984,-0.177","-0.529,0.849","-0.757,0.653","-0.998,0.062"
