Period,MatchClock,Timestamp,EventType,TeamStrengthType,TeamStrength,HomeGoalieOnIce,AwayGoalieOnIce,EventPosition,EventStartCoordinate,EventEndCoordinate,EventPrimaryPlayerId,EventPrimaryPlayerName,EventPrimaryTeam,EventSecondaryPlayerId,EventSecondaryPlayerName,EventSecondaryTeam,FaceoffSpot,ShotResult,ShotSpeed,ShotScreeningPlayerIds,ShotXG,GoalAssist1Id,GoalAssist2Id,PassResult,PassSpeed,BluelineCrossingResult,BluelineCrossingDirection,BluelineCrossingAttackerIds,BluelineCrossingDefenderIds,DumpResult,DumpType,DumpAlongTheBoards,ClearType,ClearAlongTheBoards,PuckControlState,PuckControlStartZone,PuckControlEndZone,PuckControlContestingPlayerIds,StoppageOfPlayReason,PenaltyReason,ParticipatingPlayerIds,StartPlayerId1,StartPlayerId2,StartPlayerId3,StartPlayerId4,StartPlayerId5,StartPlayerId6,StartPlayerId7,StartPlayerId8,StartPlayerId9,StartPlayerId10,StartPlayerId11,StartPlayerId12,StartPlayerName1,StartPlayerName2,StartPlayerName3,StartPlayerName4,StartPlayerName5,StartPlayerName6,StartPlayerName7,StartPlayerName8,StartPlayerName9,StartPlayerName10,StartPlayerName11,StartPlayerName12,StartPlayerTeam1,StartPlayerTeam2,StartPlayerTeam3,StartPlayerTeam4,StartPlayerTeam5,StartPlayerTeam6,StartPlayerTeam7,StartPlayerTeam8,StartPlayerTeam9,StartPlayerTeam10,StartPlayerTeam11,StartPlayerTeam12,StartPlayerCoordinates1,StartPlayerCoordinates2,StartPlayerCoordinates3,StartPlayerCoordinates4,StartPlayerCoordinates5,StartPlayerCoordinates6,StartPlayerCoordinates7,StartPlayerCoordinates8,StartPlayerCoordinates9,StartPlayerCoordinates10,StartPlayerCoordinates11,StartPlayerCoordinates12,StartPlayerVelocity1,StartPlayerVelocity2,StartPlayerVelocity3,StartPlayerVelocity4,StartPlayerVelocity5,StartPlayerVelocity6,StartPlayerVelocity7,StartPlayerVelocity8,StartPlayerVelocity9,StartPlayerVelocity10,StartPlayerVelocity11,StartPlayerVelocity12,StartPlayerDirection1,StartPlayerDirection2,StartPlayerDirection3,StartPlayerDirection4,StartPlayerDirection5,StartPlayerDirection6,StartPlayerDirection7,StartPlayerDirection8,StartPlayerDirection9,StartPlayerDirection10,StartPlayerDirection11,StartPlayerDirection12
1,2,1703945424900,BluelineCrossing,FullStrength,5v5,TRUE,TRUE,NeutralZone,"7.1,13.5",,340162,#6 Klas Dahlbeck,Home,,,,,,,,,,,,,PossessionMaintained,TowardsOpponent,,329427,,,,,,,,,,,,"340162,329427",888038532,888051768,888052568,329427,888048571,888052809,150983,337830,340162,337835,332924,308599,#1 Lars Johansson,#22 Linus Nässen,#88 Malte Strömwall,#7 Henrik Tömmernes,#12 Max Friberg,#6 Filip Hasa,#29 Sandro Aeschlimann,#44 Matej Stransky,#6 Klas Dahlbeck,#40 Dennis Rasmussen,#25 Henrik Haapala,#46 Dominik Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"25.2,0.4","3,-0.4","0.6,0.2","9.6,-0.7","3.6,-1.8","3.2,11.2","-26.2,-0.8","2.1,2.7","0.7,13.2","1,-1.8","0.1,2.6","-4.7,0.6",0.364,3.471,0.577,3.715,4.304,5.137,0.745,5.57,5.638,3.358,1.74,4.457,"-0.099,-0.995","0.933,0.36","0.691,0.723","0.974,0.226","1,-0.008","-0.229,0.973","-1,-0.016","0.957,0.291","0.72,0.694","0.387,-0.922","0.096,0.995","0.875,-0.485"
1,5,1703945427860,PuckControl,FullStrength,5v5,TRUE,TRUE,AwayTeamZone,"13.1,-15.1","21.2,-14",337835,#40 Dennis Rasmussen,Home,,,,,,,,,,,,,,,,,,,,,,HomeControl,AwayTeamZone,AwayTeamZone,,,,337835,888038532,888051768,888052568,329427,888048571,888052809,150983,337830,340162,337835,332924,308599,#1 Lars Johansson,#22 Linus Nässen,#88 Malte Strömwall,#7 Henrik Tömmernes,#12 Max Friberg,#6 Filip Hasa,#29 Sandro Aeschlimann,#44 Matej Stransky,#6 Klas Dahlbeck,#40 Dennis Rasmussen,#25 Henrik Haapala,#46 Dominik Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"26.3,0.4","17.6,-4.1","10.5,2.1","18.9,-12","10.6,-11.1","7,11.9","-26.6,-0.6","14.4,-7.6","7.2,11.1","11,-14.5","8.4,1.6","5.4,-9.6",,,,,,,,,,,,,,,,,,,,,,,,
1,7,1703945429300,Dump,FullStrength,5v5,TRUE,TRUE,AwayTeamZone,"21,-13.9","30.1,-2.3",337835,#40 Dennis Rasmussen,Home,329427,#7 Henrik Tömmernes,Away,,,,,,,,,,,,,,Turnover,DumpIn,TRUE,,,,,,,,,"337835,329427",888038532,888051768,888052568,329427,888048571,888052809,150983,337830,340162,337835,332924,308599,#1 Lars Johansson,#22 Linus Nässen,#88 Malte Strömwall,#7 Henrik Tömmernes,#12 Max Friberg,#6 Filip Hasa,#29 Sandro Aeschlimann,#44 Matej Stransky,#6 Klas Dahlbeck,#40 Dennis Rasmussen,#25 Henrik Haapala,#46 Dominik Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"26.1,0.3","21.7,-11.8","15.8,-1.9","23.7,-9.6","15.1,-12.5","7.9,8.5","-26.6,-0.4","20.5,-12.2","4.7,7.7","20.3,-14.6","11.9,-3.9","8,-12.6",0.202,5.168,4.288,3.561,4.099,3.334,0.204,5.148,2.211,6.397,4.448,2.449,"0.838,0.546","0.74,-0.673","0.962,-0.272","0.538,0.843","0.92,0.392","0.655,-0.756","-0.824,-0.566","0.999,-0.053","-0.288,-0.958","0.995,0.102","0.791,-0.612","0.804,-0.595"
1,7,1703945429320,PuckControl,FullStrength,5v5,TRUE,TRUE,AwayTeamZone,"21.2,-14","30.1,-2.2",,,,,,,,,,,,,,,,,,,,,,,,,Loose,AwayTeamZone,AwayTeamZone,,,,,888038532,888051768,888052568,329427,888048571,888052809,150983,337830,340162,337835,332924,308599,#1 Lars Johansson,#22 Linus Nässen,#88 Malte Strömwall,#7 Henrik Tömmernes,#12 Max Friberg,#6 Filip Hasa,#29 Sandro Aeschlimann,#44 Matej Stransky,#6 Klas Dahlbeck,#40 Dennis Rasmussen,#25 Henrik Haapala,#46 Dominik Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"26.1,0.3","21.8,-11.9","15.9,-1.9","23.7,-9.6","15.2,-12.5","7.9,8.5","-26.6,-0.4","20.6,-12.2","4.7,7.7","20.4,-14.6","11.9,-4","8,-12.6",,,,,,,,,,,,,,,,,,,,,,,,
1,9,1703945431840,PuckControl,FullStrength,5v5,TRUE,TRUE,AwayTeamZone,"30.1,-2.2","30.1,0.8",329427,#7 Henrik Tömmernes,Away,,,,,,,,,,,,,,,,,,,,,,AwayControl,AwayTeamZone,AwayTeamZone,,,,329427,888038532,888051768,888052568,329427,888048571,888052809,150983,337830,340162,337835,332924,308599,#1 Lars Johansson,#22 Linus Nässen,#88 Malte Strömwall,#7 Henrik Tömmernes,#12 Max Friberg,#6 Filip Hasa,#29 Sandro Aeschlimann,#44 Matej Stransky,#6 Klas Dahlbeck,#40 Dennis Rasmussen,#25 Henrik Haapala,#46 Dominik Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"25.9,0.9","25.7,-9.6","24.3,5.4","29.1,-2.6","20.3,-7.3","19.5,2.6","-25.5,-0.9","28,-4.1","9.3,4.8","27.3,-10.4","22.2,2.4","13.2,-8.3",,,,,,,,,,,,,,,,,,,,,,,,
1,10,1703945432440,PuckControl,FullStrength,5v5,TRUE,TRUE,AwayTeamZone,"30.1,0.8","30.2,6.9",,,,,,,,,,,,,,,,,,,,,,,,,Contested,AwayTeamZone,AwayTeamZone,"337830,329427",,,,888038532,888051768,888052568,329427,888048571,888052809,150983,337830,340162,337835,332924,308599,#1 Lars Johansson,#22 Linus Nässen,#88 Malte Strömwall,#7 Henrik Tömmernes,#12 Max Friberg,#6 Filip Hasa,#29 Sandro Aeschlimann,#44 Matej Stransky,#6 Klas Dahlbeck,#40 Dennis Rasmussen,#25 Henrik Haapala,#46 Dominik Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"26.1,1.3","23.8,-9.4","24.7,8.9","29,1.5","18.1,-4.6","22.1,2","-24.8,-1.1","28.7,-0.3","10.1,6.1","27.4,-7.8","22.6,6.2","13.6,-5.1",,,,,,,,,,,,,,,,,,,,,,,,
1,11,1703945433540,PuckControl,FullStrength,5v5,TRUE,TRUE,AwayTeamZone,"30.2,6.9","30.2,7.5",,,,,,,,,,,,,,,,,,,,,,,,,Loose,AwayTeamZone,AwayTeamZone,,,,,888038532,888051768,888052568,329427,888048571,888052809,150983,337830,340162,337835,332924,308599,#1 Lars Johansson,#22 Linus Nässen,#88 Malte Strömwall,#7 Henrik Tömmernes,#12 Max Friberg,#6 Filip Hasa,#29 Sandro Aeschlimann,#44 Matej Stransky,#6 Klas Dahlbeck,#40 Dennis Rasmussen,#25 Henrik Haapala,#46 Dominik Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"26.5,0.2","20.3,-6.3","21.6,13.1","28.4,7.5","14,1.6","25.8,3.9","-24.7,-1","28.6,6.3","10.5,10.2","25,-2.5","20,11.8","11.7,0.7",,,,,,,,,,,,,,,,,,,,,,,,
1,11,1703945433580,Pass,FullStrength,5v5,TRUE,TRUE,AwayTeamZone,"30.2,7.5","19.5,15.1",329427,#7 Henrik Tömmernes,Away,888052568,#88 Malte Strömwall,Away,,,,,,,,Successful,16,,,,,,,,,,,,,,,,"329427,888052568",888038532,888051768,888052568,329427,888048571,888052809,150983,337830,340162,337835,332924,308599,#1 Lars Johansson,#22 Linus Nässen,#88 Malte Strömwall,#7 Henrik Tömmernes,#12 Max Friberg,#6 Filip Hasa,#29 Sandro Aeschlimann,#44 Matej Stransky,#6 Klas Dahlbeck,#40 Dennis Rasmussen,#25 Henrik Haapala,#46 Dominik Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"26.4,0.2","20.2,-6.1","21.5,13.1","28.4,7.7","13.9,1.8","25.9,4","-24.7,-1","28.6,6.5","10.5,10.3","24.9,-2.3","19.9,12","11.7,0.9",1.535,5.002,4.169,4.5,6.157,2.882,0.338,5.2,3.355,5.673,4.026,5.338,"-1,0.027","-0.258,0.966","-0.948,0.32","-0.156,0.988","-0.306,0.952","0.669,0.743","0.406,-0.914","-0.159,0.987","0.095,0.996","-0.428,0.904","-0.687,0.727","-0.292,0.956"
1,11,1703945433580,PuckControl,FullStrength,5v5,TRUE,TRUE,AwayTeamZone,"30.2,7.5","30.2,7.8",329427,#7 Henrik Tömmernes,Away,,,,,,,,,,,,,,,,,,,,,,AwayControl,AwayTeamZone,AwayTeamZone,,,,329427,888038532,888051768,888052568,329427,888048571,888052809,150983,337830,340162,337835,332924,308599,#1 Lars Johansson,#22 Linus Nässen,#88 Malte Strömwall,#7 Henrik Tömmernes,#12 Max Friberg,#6 Filip Hasa,#29 Sandro Aeschlimann,#44 Matej Stransky,#6 Klas Dahlbeck,#40 Dennis Rasmussen,#25 Henrik Haapala,#46 Dominik Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"26.4,0.2","20.2,-6.1","21.5,13.1","28.4,7.7","13.9,1.8","25.9,4","-24.7,-1","28.6,6.5","10.5,10.3","24.9,-2.3","19.9,12","11.7,0.9",,,,,,,,,,,,,,,,,,,,,,,,
1,11,1703945433600,PuckControl,FullStrength,5v5,TRUE,TRUE,AwayTeamZone,"30.2,7.8","19.5,15.1",,,,,,,,,,,,,,,,,,,,,,,,,AwayControl,AwayTeamZone,AwayTeamZone,,,,,888038532,888051768,888052568,329427,888048571,888052809,150983,337830,340162,337835,332924,308599,#1 Lars Johansson,#22 Linus Nässen,#88 Malte Strömwall,#7 Henrik Tömmernes,#12 Max Friberg,#6 Filip Hasa,#29 Sandro Aeschlimann,#44 Matej Stransky,#6 Klas Dahlbeck,#40 Dennis Rasmussen,#25 Henrik Haapala,#46 Dominik Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"26.4,0.2","20.2,-6","21.4,13.2","28.4,7.7","13.9,1.9","25.9,4","-24.7,-1.1","28.6,6.6","10.5,10.4","24.9,-2.2","19.8,12","11.6,1",,,,,,,,,,,,,,,,,,,,,,,,
1,12,1703945434400,PuckControl,FullStrength,5v5,TRUE,TRUE,AwayTeamZone,"19.5,15.1","19.3,15.1",888052568,#88 Malte Strömwall,Away,,,,,,,,,,,,,,,,,,,,,,AwayControl,AwayTeamZone,AwayTeamZone,,,,888052568,888038532,888051768,888052568,329427,888048571,888052809,150983,337830,340162,337835,332924,308599,#1 Lars Johansson,#22 Linus Nässen,#88 Malte Strömwall,#7 Henrik Tömmernes,#12 Max Friberg,#6 Filip Hasa,#29 Sandro Aeschlimann,#44 Matej Stransky,#6 Klas Dahlbeck,#40 Dennis Rasmussen,#25 Henrik Haapala,#46 Dominik Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"25.8,0.7","19.5,-2.3","18.5,14.1","27.3,10.8","12.8,6.4","26.1,4.9","-24.8,-0.8","27.2,10.3","9.9,13.1","22.6,1.9","17.8,13.7","10.4,4.8",,,,,,,,,,,,,,,,,,,,,,,,
1,12,1703945434420,PuckControl,FullStrength,5v5,TRUE,TRUE,AwayTeamZone,"19.3,15.1","14.7,7.3",,,,,,,,,,,,,,,,,,,,,,,,,Loose,AwayTeamZone,AwayTeamZone,,,,,888038532,888051768,888052568,329427,888048571,888052809,150983,337830,340162,337835,332924,308599,#1 Lars Johansson,#22 Linus Nässen,#88 Malte Strömwall,#7 Henrik Tömmernes,#12 Max Friberg,#6 Filip Hasa,#29 Sandro Aeschlimann,#44 Matej Stransky,#6 Klas Dahlbeck,#40 Dennis Rasmussen,#25 Henrik Haapala,#46 Dominik Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"25.8,0.7","19.5,-2.3","18.4,14.1","27.2,10.9","12.8,6.4","26.1,4.9","-24.8,-0.8","27.1,10.4","9.8,13.2","22.6,2","17.8,13.7","10.4,4.9",,,,,,,,,,,,,,,,,,,,,,,,
1,13,1703945435820,PuckControl,FullStrength,5v5,TRUE,TRUE,AwayTeamZone,"14.7,7.3","8.9,4.8",337835,#40 Dennis Rasmussen,Home,,,,,,,,,,,,,,,,,,,,,,HomeControl,AwayTeamZone,AwayTeamZone,,,,337835,888038532,888051768,888052568,329427,888048571,888052809,150983,337830,340162,337835,332924,308599,#1 Lars Johansson,#22 Linus Nässen,#88 Malte Strömwall,#7 Henrik Tömmernes,#12 Max Friberg,#6 Filip Hasa,#29 Sandro Aeschlimann,#44 Matej Stransky,#6 Klas Dahlbeck,#40 Dennis Rasmussen,#25 Henrik Haapala,#46 Dominik Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"25.7,0.6","14.4,2.6","15.7,14.2","21.4,11.5","7.9,11","21.8,4","-24.9,-0.7","21.8,10.6","6.2,12.8","15.6,6.4","15.6,10.8","5.7,4.9",,,,,,,,,,,,,,,,,,,,,,,,
